ts,reconstruction_error,anomaly
2023-03-02 22:50:57,0.23315285,0
2023-03-02 22:50:58,0.22980103,0
2023-03-02 22:50:59,0.23013711,0
2023-03-02 22:51:00,0.22775923,0
2023-03-02 22:51:01,0.2261522,0
2023-03-02 22:51:02,0.22283043,0
2023-03-02 22:51:03,0.22222409,0
2023-03-02 22:51:04,0.22123846,0
2023-03-02 22:51:05,0.22019206,0
2023-03-02 22:51:06,0.21918185,0
2023-03-02 22:51:07,0.21521607,0
2023-03-02 22:51:08,0.21621402,0
2023-03-02 22:51:09,0.21634811,0
2023-03-02 22:51:10,0.21212308,0
2023-03-02 22:51:11,0.21254998,0
2023-03-02 22:51:12,0.21603726,0
2023-03-02 22:51:13,0.21377014,0
2023-03-02 22:51:14,0.20919731,0
2023-03-02 22:51:15,0.20650826,0
2023-03-02 22:51:16,0.20555864,0
2023-03-02 22:51:17,0.20724526,0
2023-03-02 22:51:18,0.20706725,0
2023-03-02 22:51:19,0.20290333,0
2023-03-02 22:51:20,0.20844756,0
2023-03-02 22:51:21,0.20023146,0
2023-03-02 22:51:22,0.20099077,0
2023-03-02 22:51:23,0.19852477,0
2023-03-02 22:51:24,0.19864689,0
2023-03-02 22:51:25,0.19803435,0
2023-03-02 22:51:26,0.1976665,0
2023-03-02 22:51:27,0.20106985,0
2023-03-02 22:51:28,0.1979935,0
2023-03-02 22:51:29,0.19733673,0
2023-03-02 22:51:30,0.19364753,0
2023-03-02 22:51:31,0.19119239,0
2023-03-02 22:51:32,0.1924176,0
2023-03-02 22:51:33,0.19153711,0
2023-03-02 22:51:34,0.1886597,0
2023-03-02 22:51:35,0.19012196,0
2023-03-02 22:51:36,0.18875359,0
2023-03-02 22:51:37,0.18296257,0
2023-03-02 22:51:38,0.19033162,0
2023-03-02 22:51:39,0.18750334,0
2023-03-02 22:51:40,0.18401548,0
2023-03-02 22:51:41,0.18314138,0
2023-03-02 22:51:42,0.18340954,0
2023-03-02 22:51:43,0.1825815,0
2023-03-02 22:51:44,0.18242286,0
2023-03-02 22:51:45,0.17907183,0
2023-03-02 22:51:46,0.181344,0
2023-03-02 22:51:47,0.17697205,0
2023-03-02 22:51:48,0.17599893,0
2023-03-02 22:51:49,0.17840523,0
2023-03-02 22:51:50,0.17570665,0
2023-03-02 22:51:51,0.17012763,0
2023-03-02 22:51:52,0.17192414,0
2023-03-02 22:51:53,0.1713791,0
2023-03-02 22:51:54,0.16865388,0
2023-03-02 22:51:55,0.16648628,0
2023-03-02 22:51:56,0.164416,0
2023-03-02 22:51:57,0.165452,0
2023-03-02 22:51:58,0.15834974,0
2023-03-02 22:51:59,0.15755197,0
2023-03-02 22:52:00,0.16027762,0
2023-03-02 22:52:01,0.15422003,0
2023-03-02 22:52:02,0.15838009,0
2023-03-02 22:52:03,0.15242459,0
2023-03-02 22:52:04,0.1542404,0
2023-03-02 22:52:05,0.1545945,0
2023-03-02 22:52:06,0.15230054,0
2023-03-02 22:52:07,0.15132986,0
2023-03-02 22:52:08,0.14937523,0
2023-03-02 22:52:09,0.15239581,0
2023-03-02 22:52:10,0.15016538,0
2023-03-02 22:52:11,0.15191135,0
2023-03-02 22:52:12,0.14717175,0
2023-03-02 22:52:13,0.15006238,0
2023-03-02 22:52:14,0.14613554,0
2023-03-02 22:52:15,0.14585905,0
2023-03-02 22:52:16,0.14210537,0
2023-03-02 22:52:17,0.14180958,0
2023-03-02 22:52:18,0.14561161,0
2023-03-02 22:52:19,0.14275362,0
2023-03-02 22:52:20,0.13913494,0
2023-03-02 22:52:21,0.13848162,0
2023-03-02 22:52:22,0.13748588,0
2023-03-02 22:52:23,0.13826522,0
2023-03-02 22:52:24,0.13676515,0
2023-03-02 22:52:25,0.13439178,0
2023-03-02 22:52:26,0.13272491,0
2023-03-02 22:52:27,0.13159487,0
2023-03-02 22:52:28,0.13013345,0
2023-03-02 22:52:29,0.13189489,0
2023-03-02 22:52:30,0.1349974,0
2023-03-02 22:52:31,0.13290782,0
2023-03-02 22:52:32,0.13348651,0
2023-03-02 22:52:33,0.13277772,0
2023-03-02 22:52:34,0.1364252,0
2023-03-02 22:52:35,0.13724935,0
2023-03-02 22:52:36,0.1327103,0
2023-03-02 22:52:37,0.13164441,0
2023-03-02 22:52:38,0.13133755,0
2023-03-02 22:52:39,0.121251374,0
2023-03-02 22:52:40,0.12637652,0
2023-03-02 22:52:41,0.12032973,0
2023-03-02 22:52:42,0.12257607,0
2023-03-02 22:52:43,0.121269196,0
2023-03-02 22:52:44,0.119038194,0
2023-03-02 22:52:45,0.11936811,0
2023-03-02 22:52:46,0.118918724,0
2023-03-02 22:52:47,0.12553273,0
2023-03-02 22:52:48,0.12594067,0
2023-03-02 22:52:49,0.12384092,0
2023-03-02 22:52:50,0.12568893,0
2023-03-02 22:52:51,0.12906855,0
2023-03-02 22:52:52,0.12641677,0
2023-03-02 22:52:53,0.12670356,0
2023-03-02 22:52:54,0.12500706,0
2023-03-02 22:52:55,0.11968955,0
2023-03-02 22:52:56,0.118191175,0
2023-03-02 22:52:57,0.11100301,0
2023-03-02 22:52:58,0.11516608,0
2023-03-02 22:52:59,0.10909759,0
2023-03-02 22:53:00,0.10404897,0
2023-03-02 22:53:01,0.103927806,0
2023-03-02 22:53:02,0.099529654,0
2023-03-02 22:53:03,0.09820059,0
2023-03-02 22:53:04,0.096152306,0
2023-03-02 22:53:05,0.09748388,0
2023-03-02 22:53:06,0.09729646,0
2023-03-02 22:53:07,0.095290355,0
2023-03-02 22:53:08,0.09502825,0
2023-03-02 22:53:09,0.09615798,0
2023-03-02 22:53:10,0.097934335,0
2023-03-02 22:53:11,0.09486687,0
2023-03-02 22:53:12,0.09667819,0
2023-03-02 22:53:13,0.08824397,0
2023-03-02 22:53:14,0.09259437,0
2023-03-02 22:53:15,0.09273149,0
2023-03-02 22:53:16,0.09009489,0
2023-03-02 22:53:17,0.093685284,0
2023-03-02 22:53:18,0.09178814,0
2023-03-02 22:53:19,0.087613314,0
2023-03-02 22:53:20,0.08456382,0
2023-03-02 22:53:21,0.084359355,0
2023-03-02 22:53:22,0.08323662,0
2023-03-02 22:53:23,0.08184946,0
2023-03-02 22:53:24,0.08295361,0
2023-03-02 22:53:25,0.082727745,0
2023-03-02 22:53:26,0.083157256,0
2023-03-02 22:53:27,0.07723493,0
2023-03-02 22:53:28,0.08251103,0
2023-03-02 22:53:29,0.08272923,0
2023-03-02 22:53:30,0.08358506,0
2023-03-02 22:53:31,0.08391182,0
2023-03-02 22:53:32,0.0895281,0
2023-03-02 22:53:33,0.08751257,0
2023-03-02 22:53:34,0.08895166,0
2023-03-02 22:53:35,0.09471734,0
2023-03-02 22:53:36,0.094515525,0
2023-03-02 22:53:37,0.09423859,0
2023-03-02 22:53:38,0.09894033,0
2023-03-02 22:53:39,0.099535026,0
2023-03-02 22:53:40,0.09906293,0
2023-03-02 22:53:41,0.09853744,0
2023-03-02 22:53:42,0.08935036,0
2023-03-02 22:53:43,0.087261125,0
2023-03-02 22:53:44,0.08571319,0
2023-03-02 22:53:45,0.08628711,0
2023-03-02 22:53:46,0.07848402,0
2023-03-02 22:53:47,0.08081852,0
2023-03-02 22:53:48,0.074160375,0
2023-03-02 22:53:49,0.0737636,0
2023-03-02 22:53:50,0.07073483,0
2023-03-02 22:53:51,0.07622682,0
2023-03-02 22:53:52,0.06640276,0
2023-03-02 22:53:53,0.06916205,0
2023-03-02 22:53:54,0.068242684,0
2023-03-02 22:53:55,0.06331782,0
2023-03-02 22:53:56,0.0701766,0
2023-03-02 22:53:57,0.07153894,0
2023-03-02 22:53:58,0.07176213,0
2023-03-02 22:53:59,0.06791128,0
2023-03-02 22:54:00,0.06777355,0
2023-03-02 22:54:01,0.06750358,0
2023-03-02 22:54:02,0.06923572,0
2023-03-02 22:54:03,0.06700856,0
2023-03-02 22:54:04,0.06828273,0
2023-03-02 22:54:05,0.06858527,0
2023-03-02 22:54:06,0.06975853,0
2023-03-02 22:54:07,0.06802193,0
2023-03-02 22:54:08,0.072106965,0
2023-03-02 22:54:09,0.07611479,0
2023-03-02 22:54:10,0.074038796,0
2023-03-02 22:54:11,0.07309587,0
2023-03-02 22:54:12,0.07136331,0
2023-03-02 22:54:13,0.07198255,0
2023-03-02 22:54:14,0.06846325,0
2023-03-02 22:54:15,0.06786658,0
2023-03-02 22:54:16,0.06734176,0
2023-03-02 22:54:17,0.0688173,0
2023-03-02 22:54:18,0.070460625,0
2023-03-02 22:54:19,0.06818734,0
2023-03-02 22:54:20,0.063304275,0
2023-03-02 22:54:21,0.060312875,0
2023-03-02 22:54:22,0.060005367,0
2023-03-02 22:54:23,0.061301872,0
2023-03-02 22:54:24,0.06359473,0
2023-03-02 22:54:25,0.063132174,0
2023-03-02 22:54:26,0.060231082,0
2023-03-02 22:54:27,0.060175207,0
2023-03-02 22:54:28,0.059639033,0
2023-03-02 22:54:29,0.05963288,0
2023-03-02 22:54:30,0.058701634,0
2023-03-02 22:54:31,0.060301855,0
2023-03-02 22:54:32,0.060134497,0
2023-03-02 22:54:33,0.054798506,0
2023-03-02 22:54:34,0.0580276,0
2023-03-02 22:54:35,0.059708238,0
2023-03-02 22:54:36,0.05662852,0
2023-03-02 22:54:37,0.056655113,0
2023-03-02 22:54:38,0.056767747,0
2023-03-02 22:54:39,0.058634527,0
2023-03-02 22:54:40,0.059500176,0
2023-03-02 22:54:41,0.060214646,0
2023-03-02 22:54:42,0.05309644,0
2023-03-02 22:54:43,0.052114982,0
2023-03-02 22:54:44,0.05019329,0
2023-03-02 22:54:45,0.05019187,0
2023-03-02 22:54:46,0.04536458,0
2023-03-02 22:54:47,0.04766765,0
2023-03-02 22:54:48,0.039259434,0
2023-03-02 22:54:49,0.04106754,0
2023-03-02 22:54:50,0.03814772,0
2023-03-02 22:54:51,0.034330636,0
2023-03-02 22:54:52,0.036061727,0
2023-03-02 22:54:53,0.039785378,0
2023-03-02 22:54:54,0.04150019,0
2023-03-02 22:54:55,0.04030743,0
2023-03-02 22:54:56,0.04434549,0
2023-03-02 22:54:57,0.045553144,0
2023-03-02 22:54:58,0.04171814,0
2023-03-02 22:54:59,0.03637278,0
2023-03-02 22:55:00,0.034547795,0
2023-03-02 22:55:01,0.03471362,0
2023-03-02 22:55:02,0.03789241,0
2023-03-02 22:55:03,0.032640956,0
2023-03-02 22:55:04,0.03332861,0
2023-03-02 22:55:05,0.038787305,0
2023-03-02 22:55:06,0.041876886,0
2023-03-02 22:55:07,0.042242147,0
2023-03-02 22:55:08,0.041489445,0
2023-03-02 22:55:09,0.047690056,0
2023-03-02 22:55:10,0.052381378,0
2023-03-02 22:55:11,0.04983764,0
2023-03-02 22:55:12,0.049086086,0
2023-03-02 22:55:13,0.052562978,0
2023-03-02 22:55:14,0.05697549,0
2023-03-02 22:55:15,0.05322603,0
2023-03-02 22:55:16,0.054741226,0
2023-03-02 22:55:17,0.05099178,0
2023-03-02 22:55:18,0.057593428,0
2023-03-02 22:55:19,0.05666731,0
2023-03-02 22:55:20,0.053309925,0
2023-03-02 22:55:21,0.05108536,0
2023-03-02 22:55:22,0.049708333,0
2023-03-02 22:55:23,0.082345694,0
2023-03-02 22:55:24,0.08289978,0
2023-03-02 22:55:25,0.069977276,0
2023-03-02 22:55:26,0.060282357,0
2023-03-02 22:55:27,0.061788917,0
2023-03-02 22:55:28,0.05931351,0
2023-03-02 22:55:29,0.07003798,0
2023-03-02 22:55:30,0.0902175,0
2023-03-02 22:55:31,0.09081542,0
2023-03-02 22:55:32,0.117390394,0
2023-03-02 22:55:33,0.0725099,0
2023-03-02 22:55:34,0.065733545,0
2023-03-02 22:55:35,0.079858385,0
2023-03-02 22:55:36,0.07640516,0
2023-03-02 22:55:37,0.07476373,0
2023-03-02 22:55:38,0.2286989,0
2023-03-02 22:55:39,0.22636525,0
2023-03-02 22:55:40,0.23058778,0
2023-03-02 22:55:41,0.21083602,0
2023-03-02 22:55:42,0.21716039,0
2023-03-02 22:55:43,0.23519962,0
2023-03-02 22:55:44,0.07394437,0
2023-03-02 22:55:45,0.08313056,0
2023-03-02 22:55:46,0.07607759,0
2023-03-02 22:55:47,0.06788797,0
2023-03-02 22:55:48,0.06254304,0
2023-03-02 22:55:49,0.06784849,0
2023-03-02 22:55:50,0.06354381,0
2023-03-02 22:55:51,0.05823712,0
2023-03-02 22:55:52,0.05931369,0
2023-03-02 22:55:53,0.07254985,0
2023-03-02 22:55:54,0.06282243,0
2023-03-02 22:55:55,0.07775751,0
2023-03-02 22:55:56,0.19901985,0
2023-03-02 22:55:57,0.13789102,0
2023-03-02 22:55:58,0.09998442,0
2023-03-02 22:55:59,0.09639525,0
2023-03-02 22:56:00,0.097024515,0
2023-03-02 22:56:01,0.09719025,0
2023-03-02 22:56:02,0.09585188,0
2023-03-02 22:56:03,0.06303513,0
2023-03-02 22:56:04,0.06657731,0
2023-03-02 22:56:05,0.063041635,0
2023-03-02 22:56:06,0.05867068,0
2023-03-02 22:56:07,0.05219982,0
2023-03-02 22:56:08,0.06259245,0
2023-03-02 22:56:09,0.054438695,0
2023-03-02 22:56:10,0.057199616,0
2023-03-02 22:56:11,0.0557699,0
2023-03-02 22:56:12,0.060076155,0
2023-03-02 22:56:13,0.05466362,0
2023-03-02 22:56:14,0.055729315,0
2023-03-02 22:56:15,0.05823075,0
2023-03-02 22:56:16,0.05718055,0
2023-03-02 22:56:17,0.05918922,0
2023-03-02 22:56:18,0.0634894,0
2023-03-02 22:56:19,0.059933346,0
2023-03-02 22:56:20,0.05997604,0
2023-03-02 22:56:21,0.0606767,0
2023-03-02 22:56:22,0.062280085,0
2023-03-02 22:56:23,0.060539667,0
2023-03-02 22:56:24,0.06106077,0
2023-03-02 22:56:25,0.05984854,0
2023-03-02 22:56:26,0.062275767,0
2023-03-02 22:56:27,0.063185856,0
2023-03-02 22:56:28,0.059537392,0
2023-03-02 22:56:29,0.05687513,0
2023-03-02 22:56:30,0.06026113,0
2023-03-02 22:56:31,0.057379283,0
2023-03-02 22:56:32,0.061216597,0
2023-03-02 22:56:33,0.059814706,0
2023-03-02 22:56:34,0.058292933,0
2023-03-02 22:56:35,0.05498928,0
2023-03-02 22:56:36,0.060717743,0
2023-03-02 22:56:37,0.05954369,0
2023-03-02 22:56:38,0.06011365,0
2023-03-02 22:56:39,0.06124927,0
2023-03-02 22:56:40,0.06258494,0
2023-03-02 22:56:41,0.063246176,0
2023-03-02 22:56:42,0.0617492,0
2023-03-02 22:56:43,0.06414811,0
2023-03-02 22:56:44,0.06426759,0
2023-03-02 22:56:45,0.06394541,0
2023-03-02 22:56:46,0.06575025,0
2023-03-02 22:56:47,0.06502208,0
2023-03-02 22:56:48,0.06351744,0
2023-03-02 22:56:49,0.062469386,0
2023-03-02 22:56:50,0.06504173,0
2023-03-02 22:56:51,0.06364996,0
2023-03-02 22:56:52,0.06580264,0
2023-03-02 22:56:53,0.068861,0
2023-03-02 22:56:54,0.07036713,0
2023-03-02 22:56:55,0.071542144,0
2023-03-02 22:56:56,0.07509693,0
2023-03-02 22:56:57,0.0770212,0
2023-03-02 22:56:58,0.08013727,0
2023-03-02 22:56:59,0.08110481,0
2023-03-02 22:57:00,0.0866414,0
2023-03-02 22:57:01,0.08608185,0
2023-03-02 22:57:02,0.09151849,0
2023-03-02 22:57:03,0.089853734,0
2023-03-02 22:57:04,0.09097026,0
2023-03-02 22:57:05,0.094008364,0
2023-03-02 22:57:06,0.09491717,0
2023-03-02 22:57:07,0.09512702,0
2023-03-02 22:57:08,0.09274917,0
2023-03-02 22:57:09,0.08991633,0
2023-03-02 22:57:10,0.09112121,0
2023-03-02 22:57:11,0.087127455,0
2023-03-02 22:57:12,0.08714146,0
2023-03-02 22:57:13,0.087930165,0
2023-03-02 22:57:14,0.08950906,0
2023-03-02 22:57:15,0.08231539,0
2023-03-02 22:57:16,0.082461424,0
2023-03-02 22:57:17,0.075330645,0
2023-03-02 22:57:18,0.079219066,0
2023-03-02 22:57:19,0.07519192,0
2023-03-02 22:57:20,0.07416007,0
2023-03-02 22:57:21,0.073119834,0
2023-03-02 22:57:22,0.06904708,0
2023-03-02 22:57:23,0.07589233,0
2023-03-02 22:57:24,0.07958154,0
2023-03-02 22:57:25,0.0771023,0
2023-03-02 22:57:26,0.078694545,0
2023-03-02 22:57:27,0.08042751,0
2023-03-02 22:57:28,0.079887465,0
2023-03-02 22:57:29,0.07930794,0
2023-03-02 22:57:30,0.07922309,0
2023-03-02 22:57:31,0.07346445,0
2023-03-02 22:57:32,0.076218575,0
2023-03-02 22:57:33,0.07477037,0
2023-03-02 22:57:34,0.07518914,0
2023-03-02 22:57:35,0.07527638,0
2023-03-02 22:57:36,0.071639985,0
2023-03-02 22:57:37,0.0750953,0
2023-03-02 22:57:38,0.080272466,0
2023-03-02 22:57:39,0.07221016,0
2023-03-02 22:57:40,0.078273304,0
2023-03-02 22:57:41,0.07829903,0
2023-03-02 22:57:42,0.078687325,0
2023-03-02 22:57:43,0.07963937,0
2023-03-02 22:57:44,0.0842977,0
2023-03-02 22:57:45,0.082580894,0
2023-03-02 22:57:46,0.08815466,0
2023-03-02 22:57:47,0.085981525,0
2023-03-02 22:57:48,0.08856458,0
2023-03-02 22:57:49,0.08994262,0
2023-03-02 22:57:50,0.09293767,0
2023-03-02 22:57:51,0.10272273,0
2023-03-02 22:57:52,0.103234485,0
2023-03-02 22:57:53,0.12457369,0
2023-03-02 22:57:54,0.12807854,0
2023-03-02 22:57:55,0.12159861,0
2023-03-02 22:57:56,0.12338236,0
2023-03-02 22:57:57,0.121492624,0
2023-03-02 22:57:58,0.120889656,0
2023-03-02 22:57:59,0.127381,0
2023-03-02 22:58:00,0.1266584,0
2023-03-02 22:58:01,0.12815148,0
2023-03-02 22:58:02,0.12629633,0
2023-03-02 22:58:03,0.12677461,0
2023-03-02 22:58:04,0.14182653,0
2023-03-02 22:58:05,0.13853762,0
2023-03-02 22:58:06,0.14396352,0
2023-03-02 22:58:07,0.13923515,0
2023-03-02 22:58:08,0.14000393,0
2023-03-02 22:58:09,0.15354498,0
2023-03-02 22:58:10,0.15466833,0
2023-03-02 22:58:11,0.15387696,0
2023-03-02 22:58:12,0.14863545,0
2023-03-02 22:58:13,0.11804071,0
2023-03-02 22:58:14,0.12618057,0
2023-03-02 22:58:15,0.11858821,0
2023-03-02 22:58:16,0.12075244,0
2023-03-02 22:58:17,0.12096956,0
2023-03-02 22:58:18,0.12067756,0
2023-03-02 22:58:19,0.12947482,0
2023-03-02 22:58:20,0.124492235,0
2023-03-02 22:58:21,0.123683676,0
2023-03-02 22:58:22,0.12376471,0
2023-03-02 22:58:23,0.12496409,0
2023-03-02 22:58:24,0.12565097,0
2023-03-02 22:58:25,0.12864013,0
2023-03-02 22:58:26,0.1281525,0
2023-03-02 22:58:27,0.1287704,0
2023-03-02 22:58:28,0.12666394,0
2023-03-02 22:58:29,0.12727174,0
2023-03-02 22:58:30,0.12883581,0
2023-03-02 22:58:31,0.12769237,0
2023-03-02 22:58:32,0.1285214,0
2023-03-02 22:58:33,0.1280054,0
2023-03-02 22:58:34,0.1324003,0
2023-03-02 22:58:35,0.13265845,0
2023-03-02 22:58:36,0.13091555,0
2023-03-02 22:58:37,0.1306017,0
2023-03-02 22:58:38,0.1340058,0
2023-03-02 22:58:39,0.13451016,0
2023-03-02 22:58:40,0.13635181,0
2023-03-02 22:58:41,0.13597126,0
2023-03-02 22:58:42,0.13486555,0
2023-03-02 22:58:43,0.14217396,0
2023-03-02 22:58:44,0.14228389,0
2023-03-02 22:58:45,0.132396,0
2023-03-02 22:58:46,0.13789763,0
2023-03-02 22:58:47,0.14174809,0
2023-03-02 22:58:48,0.13643894,0
2023-03-02 22:58:49,0.14374577,0
2023-03-02 22:58:50,0.14530359,0
2023-03-02 22:58:51,0.14304149,0
2023-03-02 22:58:52,0.14971898,0
2023-03-02 22:58:53,0.15775107,0
2023-03-02 22:58:54,0.15223911,0
2023-03-02 22:58:55,0.15948981,0
2023-03-02 22:58:56,0.1610043,0
2023-03-02 22:58:57,0.16602716,0
2023-03-02 22:58:58,0.1828014,0
2023-03-02 22:58:59,0.20133638,0
2023-03-02 22:59:00,0.22797322,0
2023-03-02 22:59:01,0.2550399,0
2023-03-02 22:59:02,0.29827115,0
2023-03-02 22:59:03,0.32797763,0
2023-03-02 22:59:04,0.2104625,0
2023-03-02 22:59:05,0.20045887,0
2023-03-02 22:59:06,0.19645724,0
2023-03-02 22:59:07,0.19131583,0
2023-03-02 22:59:08,0.19142048,0
2023-03-02 22:59:09,0.19137312,0
2023-03-02 22:59:10,0.19382715,0
2023-03-02 22:59:11,0.19481577,0
2023-03-02 22:59:12,0.19687416,0
2023-03-02 22:59:13,0.19682345,0
2023-03-02 22:59:14,0.19461152,0
2023-03-02 22:59:15,0.19986504,0
2023-03-02 22:59:16,0.20089763,0
2023-03-02 22:59:17,0.20448531,0
2023-03-02 22:59:18,0.20739315,0
2023-03-02 22:59:19,0.20722987,0
2023-03-02 22:59:20,0.20904523,0
2023-03-02 22:59:21,0.20846273,0
2023-03-02 22:59:22,0.21420589,0
2023-03-02 22:59:23,0.21488525,0
2023-03-02 22:59:24,0.21877867,0
2023-03-02 22:59:25,0.2176902,0
2023-03-02 22:59:26,0.21805336,0
2023-03-02 22:59:27,0.21858202,0
2023-03-02 22:59:28,0.22145556,0
2023-03-02 22:59:29,0.22439608,0
2023-03-02 22:59:30,0.2411092,0
2023-03-02 22:59:31,0.23767732,0
2023-03-02 22:59:32,0.2337711,0
2023-03-02 22:59:33,0.20933698,0
2023-03-02 22:59:34,0.200307,0
2023-03-02 22:59:35,0.20702109,0
2023-03-02 22:59:36,0.20497677,0
2023-03-02 22:59:37,0.2049085,0
2023-03-02 22:59:38,0.2037819,0
2023-03-02 22:59:39,0.19911885,0
2023-03-02 22:59:40,0.20290075,0
2023-03-02 22:59:41,0.1994101,0
2023-03-02 22:59:42,0.20313953,0
2023-03-02 22:59:43,0.20511085,0
2023-03-02 22:59:44,0.20473026,0
2023-03-02 22:59:45,0.20901221,0
2023-03-02 22:59:46,0.20752862,0
2023-03-02 22:59:47,0.20827457,0
2023-03-02 22:59:48,0.20786235,0
2023-03-02 22:59:49,0.21122979,0
2023-03-02 22:59:50,0.21124198,0
2023-03-02 22:59:51,0.20993797,0
2023-03-02 22:59:52,0.21245584,0
2023-03-02 22:59:53,0.22233169,0
2023-03-02 22:59:54,0.22949837,0
2023-03-02 22:59:55,0.23234227,0
2023-03-02 22:59:56,0.23762724,0
2023-03-02 22:59:57,0.24375778,0
2023-03-02 22:59:58,0.2482267,0
2023-03-02 22:59:59,0.23788434,0
2023-03-02 23:00:00,0.23466009,0
2023-03-02 23:00:01,0.23307487,0
2023-03-02 23:00:02,0.23420893,0
2023-03-02 23:00:03,0.23000394,0
2023-03-02 23:00:04,0.2325917,0
2023-03-02 23:00:05,0.23034464,0
2023-03-02 23:00:06,0.23169668,0
2023-03-02 23:00:07,0.23655908,0
2023-03-02 23:00:08,0.2506734,0
2023-03-02 23:00:09,0.26573673,0
2023-03-02 23:00:10,0.2834623,0
2023-03-02 23:00:11,0.2880824,0
2023-03-02 23:00:12,0.30297232,0
2023-03-02 23:00:13,0.31663865,0
2023-03-02 23:00:14,0.33099684,0
2023-03-02 23:00:15,0.3473245,0
2023-03-02 23:00:16,0.3472509,0
2023-03-02 23:00:17,0.34148353,0
2023-03-02 23:00:18,0.335201,0
2023-03-02 23:00:19,0.32222602,0
2023-03-02 23:00:20,0.31696618,0
2023-03-02 23:00:21,0.31476295,0
2023-03-02 23:00:22,0.32452205,0
2023-03-02 23:00:23,0.32340038,0
2023-03-02 23:00:24,0.3249971,0
2023-03-02 23:00:25,0.3243919,0
2023-03-02 23:00:26,0.32537544,0
2023-03-02 23:00:27,0.33197382,0
2023-03-02 23:00:28,0.34102267,0
2023-03-02 23:00:29,0.35079545,0
2023-03-02 23:00:30,0.36473805,0
2023-03-02 23:00:31,0.37954485,0
2023-03-02 23:00:32,0.36803967,0
2023-03-02 23:00:33,0.37666732,0
2023-03-02 23:00:34,0.38397565,0
2023-03-02 23:00:35,0.37846863,0
2023-03-02 23:00:36,0.382704,0
2023-03-02 23:00:37,0.39980045,0
2023-03-02 23:00:38,0.41935298,0
2023-03-02 23:00:39,0.44399902,0
2023-03-02 23:00:40,0.3518934,0
2023-03-02 23:00:41,0.34182256,0
2023-03-02 23:00:42,0.33775145,0
2023-03-02 23:00:43,0.33341756,0
2023-03-02 23:00:44,0.26426077,0
2023-03-02 23:00:45,0.25878763,0
2023-03-02 23:00:46,0.2596017,0
2023-03-02 23:00:47,0.2563771,0
2023-03-02 23:00:48,0.25786164,0
2023-03-02 23:00:49,0.25569722,0
2023-03-02 23:00:50,0.25433698,0
2023-03-02 23:00:51,0.25240046,0
2023-03-02 23:00:52,0.25259334,0
2023-03-02 23:00:53,0.24760096,0
2023-03-02 23:00:54,0.24962433,0
2023-03-02 23:00:55,0.24606752,0
2023-03-02 23:00:56,0.24277557,0
2023-03-02 23:00:57,0.2428351,0
2023-03-02 23:00:58,0.23981468,0
2023-03-02 23:00:59,0.24308318,0
2023-03-02 23:01:00,0.24078399,0
2023-03-02 23:01:01,0.23785771,0
2023-03-02 23:01:02,0.24018863,0
2023-03-02 23:01:03,0.23259407,0
2023-03-02 23:01:04,0.23614505,0
2023-03-02 23:01:05,0.23062228,0
2023-03-02 23:01:06,0.22934045,0
2023-03-02 23:01:07,0.22735372,0
2023-03-02 23:01:08,0.22839236,0
2023-03-02 23:01:09,0.22361495,0
2023-03-02 23:01:10,0.22840577,0
2023-03-02 23:01:11,0.22355157,0
2023-03-02 23:01:12,0.22588164,0
2023-03-02 23:01:13,0.2206354,0
2023-03-02 23:01:14,0.21929301,0
2023-03-02 23:01:15,0.21915363,0
2023-03-02 23:01:16,0.2143313,0
2023-03-02 23:01:17,0.21493497,0
2023-03-02 23:01:18,0.20470977,0
2023-03-02 23:01:19,0.20308429,0
2023-03-02 23:01:20,0.2053056,0
2023-03-02 23:01:21,0.2153322,0
2023-03-02 23:01:22,0.43322244,0
2023-03-02 23:01:23,0.4189879,0
2023-03-02 23:01:24,0.41388592,0
2023-03-02 23:01:25,0.42321098,0
2023-03-02 23:01:26,0.41974467,0
2023-03-02 23:01:27,0.42784625,0
2023-03-02 23:01:28,0.4434948,0
2023-03-02 23:01:29,0.2041266,0
2023-03-02 23:01:30,0.1984865,0
2023-03-02 23:01:31,0.19783323,0
2023-03-02 23:01:32,0.19694799,0
2023-03-02 23:01:33,0.191005,0
2023-03-02 23:01:34,0.19436266,0
2023-03-02 23:01:35,0.19068176,0
2023-03-02 23:01:36,0.19452466,0
2023-03-02 23:01:37,0.1851015,0
2023-03-02 23:01:38,0.18582691,0
2023-03-02 23:01:39,0.18961364,0
2023-03-02 23:01:40,0.17700642,0
2023-03-02 23:01:41,0.1834395,0
2023-03-02 23:01:42,0.18158582,0
2023-03-02 23:01:43,0.19725886,0
2023-03-02 23:01:44,0.19959816,0
2023-03-02 23:01:45,0.19930476,0
2023-03-02 23:01:46,0.19592674,0
2023-03-02 23:01:47,0.18943547,0
2023-03-02 23:01:48,0.17796132,0
2023-03-02 23:01:49,0.17338541,0
2023-03-02 23:01:50,0.17031933,0
2023-03-02 23:01:51,0.16517639,0
2023-03-02 23:01:52,0.16930225,0
2023-03-02 23:01:53,0.16386512,0
2023-03-02 23:01:54,0.1611978,0
2023-03-02 23:01:55,0.16014013,0
2023-03-02 23:01:56,0.16233897,0
2023-03-02 23:01:57,0.15992846,0
2023-03-02 23:01:58,0.1588773,0
2023-03-02 23:01:59,0.16389847,0
2023-03-02 23:02:00,0.16423193,0
2023-03-02 23:02:01,0.16478826,0
2023-03-02 23:02:02,0.16222657,0
